bucket	token	count	guess	guesses	reason	source	record_id	lemma	field	translation
candidate_spelling	tristesa	1	tristeza	tristeza, tristes, tristes a	tristesa -> tristeza	1598 Tezozomoc	1598-tezozomoc:001831	calmecatitlan	Traducción	casa de tristesa *t
candidate_spelling	trivutos	1	tributos	tributos	trivutos -> tributos	1780 ? Bnf_361	1780-bnf-361:023789	tlacentlalilli	Traducción	masa de trivutos
candidate_spelling	triyan	1	trinan	trinan, trillan, trían	triyan -> trinan	1780 ? Bnf_361	1780-bnf-361:025123	tlahuitecoyan	Traducción	era donde triyan?
candidate_spelling	triúmfo	1	triunfo	triunfo	triúmfo -> triunfo	1571 Molina 1	1571-molina-1:022813	oquichyotica tiacauhyoticamahuizzotl	Traducción	triúmfo
candidate_spelling	trnace	1	trance	trance, trace, tracé	trnace -> trance	1780 ? Bnf_361	1780-bnf-361:014618	netlahuelcuitiliztli	Traducción	lio en trnace de armas; lid en el pleito
candidate_spelling	tronan	1	tornan	tornan, trinan, tronar, trotan, troncan, trovan	tronan -> tornan	2021 Wimmer	2021-wimmer:016094	huahualaca	Traducción (es)	gruñen, tronan
candidate_spelling	tropesando	1	tropezando	tropezando	tropesando -> tropezando	1780 ? Bnf_361	1780-bnf-361:025126	tlahuitequi	Traducción	caer tropesando
candidate_spelling	tropesar	1	tropezar	tropezar	tropesar -> tropezar	1780 ? Bnf_361	1780-bnf-361:020810	tepotlamia	Traducción	estropera o tropesar
candidate_spelling	tropezas	1	tropezar	tropezar, torpezas, tropiezas, tropezad, tropezase, tropezáis	tropezas -> tropezar	1759 Paredes	1759-paredes:000625	ahuilnemilizzotl	Traducción	lujuria / tropezas
candidate_spelling	tropillar	1	trompillar	trompillar	tropillar -> trompillar	153? Trilingüe	153-trilingue:008113	quequeza	Traducción	tropillar
candidate_spelling	tros	1	tras	tras, taos, tres, trol, trols, otros	tros -> tras	1571 Molina 2	1571-molina-2:023376	tlanentlamachtilli	Traducción	afligido y maltratado de tros
candidate_spelling	troupiales	1	tropicales	tropicales, trompilles, trompillase	troupiales -> tropicales	2021 Wimmer	2021-wimmer:008568	zacuantonatiuh	Traducción (es)	adorno honorífico, sol en plumas troupiales
candidate_spelling	trrrones	1	terrenos	terrenos, terrones, turrones	trrrones -> terrenos	1780 ? Bnf_361	1780-bnf-361:027525	tlapapayanaliztli	Traducción	desmenuzamiento, o quebrantamiento de trrrones
candidate_spelling	truan	1	trucan	trucan, trufan, trían, truhán	truan -> trucan	1780 ? Bnf_361	1780-bnf-361:004977	xoxochtia	Traducción	truanecia a queste truan
candidate_spelling	truanecia	1	turgencia	turgencia	truanecia -> turgencia	1780 ? Bnf_361	1780-bnf-361:004977	xoxochtia	Traducción	truanecia a queste truan
candidate_spelling	trumpeta	1	trompeta	trompeta	trumpeta -> trompeta	1780 ? Bnf_361	1780-bnf-361:027806	tlapitzqui	Traducción	tañedor de flautas trumpeta, o cosa semejante
candidate_spelling	tubar	1	tumbar	tumbar, tuba, tubas, turbar, tusar	tubar -> tumbar	153? Trilingüe	153-trilingue:009900	tetlapololtia ^	Traducción	tubar o turbar
candidate_spelling	tulares	1	telares	telares, fulares, talares, tulleras, tusares	tulares -> telares	1598 Tezozomoc	1598-tezozomoc:000102	tolcimatl	Traducción	raíz de los tulares
candidate_spelling	turbal	1	turbas	turbas, turba, turban, turbar, turraba, turbad	turbal -> turbas	1547 Olmos_V ?	1547-olmos-v:000545	comonia	Traducción	alborotar o turbal
candidate_spelling	turbiarse	1	turbares	turbares, turbarse	turbiarse -> turbares	1571 Molina 2	1571-molina-2:013210	moyahua	Traducción	pasarse el papel, o cundir la máncha, o en turbiarse el agua
candidate_spelling	turor	1	Teror	Teror, turro, tutor, furor, tumor, turró	turor -> Teror	1780 ? Bnf_361	1780-bnf-361:023336	tlacahuapauhqui	Traducción	turor
candidate_spelling	turpe	1	tupé	tupé, turbe, tupe, turre, turne, turné	turpe -> tupé	1595 Rincón	1595-rincon:000606	tepiltzin	Traducción	verbum turpe (breve en la primera)
candidate_spelling	turquezado	1	aturquesado	aturquesado	turquezado -> aturquesado	1780 ? Bnf_361	1780-bnf-361:004541	xippalli	Traducción	color turquezado
candidate_spelling	turto	1	turno	turno, turco, turro, turbo, hurto, curto	turto -> turno	1780 ? Bnf_361	1780-bnf-361:000167	tlateochihualpanichtequiliztli	Traducción	turto, velo sagrado
candidate_spelling	turvios	1	turbios	turbios, turnios	turvios -> turbios	1780 ? Bnf_361	1780-bnf-361:010357	ixcuelhuia	Traducción	mirar a otro con enojo, o andar con el rostrituerto, mirándole con ojos turvios, y ceñudos; o poner cejo contra alguno
candidate_spelling	tuue	1	tus	tus, tuve, tute, tul, tupe, tunee	tuue -> tus	1571 Molina 2	1571-molina-2:016580	pinahuilizcopa;  +	Traducción	por la vergüenza que yo tenia o tuue. s. no lo hice
candidate_spelling	tuuiesemos	1	tuviésemos	tuviésemos, tuviéremos, tupiésemos, tupiéremos	tuuiesemos -> tuviésemos	1571 Molina 2	1571-molina-2:009921	inayatitleme	Traducción	antes que tuuiesemos ser, o antes que fuésemos
candidate_spelling	tuuiesen	1	tuviesen	tuviesen, tupiesen	tuuiesen -> tuviesen	1571 Molina 2	1571-molina-2:009922	inayayaque	Traducción	antes que tuuiesen ser, o antes que fuesen
candidate_spelling	tyempo	1	tiempo	tiempo, tempo	tyempo -> tiempo	153? Trilingüe	153-trilingue:005035	ixihuitl ipanticate	Traducción	hogaño adverbio de tyempo
candidate_spelling	tyrania	1	tiranía	tiranía	tyrania -> tiranía	1571 Molina 2	1571-molina-2:013941	neelehuiliztli	Traducción	tyrania
candidate_spelling	tyranizar	1	tiranizar	tiranizar, tiranizan, tiranizaré, tiraniza, tiranizad, tiranizas	tyranizar -> tiranizar	1571 Molina 2	1571-molina-2:009591	iicoltia	Traducción	tyranizar
candidate_spelling	tyrano	1	tirano	tirano	tyrano -> tirano	1571 Molina 2	1571-molina-2:009485	ihicoltia	Traducción	tyrano
candidate_spelling	tyrar	1	tirar	tirar, tarar	tyrar -> tirar	1571 Molina 2	1571-molina-2:016031	atlatica nitlamina	Traducción	tyrar vara con amiento
candidate_spelling	témporas	1	temporal	temporal, temperas	témporas -> temporal	1571 Molina 2	1571-molina-2:022851	tlamacehualizpan	Traducción	tiempo de penitencia o de merecer. s. la cuaresma, o cuatro témporas. etc.
candidate_spelling	tíbar	1	Tíber	Tíber, Eibar, tirar, libar, tibiar, gibar	tíbar -> Tíber	153? Trilingüe	153-trilingue:009141	teocuitlacenquiztica	Traducción	oro de tíbar
candidate_spelling	tírselo	1	oírselo	oírselo, tíraselo	tírselo -> oírselo	2021 Wimmer	2021-wimmer:019648	ixmotla	Traducción (es)	v.t. tē-., tirarle algo a la cara a alguien, tírselo a la cara
candidate_spelling	uaso	1	caso	caso, paso, uso, laso, aso, vaso	uaso -> caso	1595 Rincón	1595-rincon:000566	tecomatl	Traducción	uaso de calabaza
candidate_spelling	ubra	1	obra	obra, abra, cubra, rubra	ubra -> obra	1765 Cortés y Zedeño	1765-cortes-y-zedeno:000363	ce  +	Traducción	ubra, u obra de un día
candidate_spelling	ueica	1	única	única, ubica	ueica -> única	2021 Wimmer	2021-wimmer:016895	hueyica	Traducción (es)	superiormente, mucho (s - ueica)
candidate_spelling	uida	1	vida	vida, cuida, ida, pida, unida, huida	uida -> vida	1595 Rincón	1595-rincon:000443	nemiliztli	Traducción	la uida
candidate_spelling	ulle	1	lule	lule, elle, tulle, bulle, mulle, ulule	ulle -> lule	17?? Bnf_362	17-bnf-362:000610	ullamaloni	Traducción	pelota que hacen de ulle
candidate_spelling	umanal	1	humana	humana, humanas, humanan, humanar, humanad	umanal -> humana	153? Trilingüe	153-trilingue:010520	tlacayo	Traducción	humana o umanal cosa
candidate_spelling	umanos	1	humanos	humanos, manos, rumanos, amaños, unamos, ufanos	umanos -> humanos	1598 Tezozomoc	1598-tezozomoc:000737	cuauhxicalli	Traducción	piedra redonda / batea grande de piedra aguxerada en medio/ vaso o brasero de piedra a figura del sol para la adoración del templo de huitzilopochtli adonde echan corazones umanos / piedra o degolladero o piedra carnicera o taxón de carnicero / vaso y brasero de piedra y degolladero de inocente
candidate_spelling	umillandolo	1	humillándolo	humillándolo	umillandolo -> humillándolo	1780 ? Bnf_361	1780-bnf-361:025681	tlalchitlaza	Traducción	abatir a otro umillandolo
candidate_spelling	umillar	1	millar	millar, humillar	umillar -> millar	1765 Cortés y Zedeño	1765-cortes-y-zedeno:003302	pachoa	Traducción	umillar así
candidate_spelling	umillarse	1	humillarse	humillarse, humillares	umillarse -> humillarse	1765 Cortés y Zedeño	1765-cortes-y-zedeno:004122	achihuei  +	Traducción	umillarse el mayor
candidate_spelling	undefinido	1	indefinido	indefinido	undefinido -> indefinido	2021 Wimmer	2021-wimmer:038756	tlahuilotlehua	Traducción (es)	imperes. con pref.obj.undefinido tla-., aparece la luz
candidate_spelling	universamente	1	universalmente	universalmente	universamente -> universalmente	153? Trilingüe	153-trilingue:008456	tecempouhca	Traducción	universamente así
candidate_spelling	urin	1	ruin	ruin, brin, unir, crin, Turin	urin -> ruin	1765 Cortés y Zedeño	1765-cortes-y-zedeno:003662	axixtli	Traducción	urin, u orín
candidate_spelling	urina	1	ruina	ruina, trina, urna, Irina, riña, Urbina	urina -> ruina	1765 Cortés y Zedeño	1765-cortes-y-zedeno:003664	axixtli  +	Traducción	urina, u orina
candidate_spelling	urinar	1	trinar	trinar	urinar -> trinar	1765 Cortés y Zedeño	1765-cortes-y-zedeno:003658	axixa	Traducción	urinar, u orinar
candidate_spelling	urinas	1	ruinas	ruinas, urnas, orinas, riñas, trinas, erinas	urinas -> ruinas	1765 Cortés y Zedeño	1765-cortes-y-zedeno:003661	axixtin	Traducción	urinas, u orinas
candidate_spelling	usano	1	usado	usado, usando, usan, usaron, sano, gusano	usano -> usado	153? Trilingüe	153-trilingue:003172	coyayahual	Traducción	revoltón o usano
candidate_spelling	ususra	1	usura	usura	ususra -> usura	1780 ? Bnf_361	1780-bnf-361:021980	tetlatlacuiltiliztli	Traducción	renueba, ususra, logro
candidate_spelling	uulgar	1	pulgar	pulgar, vulgar, ulular	uulgar -> pulgar	153? Trilingüe	153-trilingue:008445	tecemaxca	Traducción	uulgar cosa común
candidate_spelling	vabar	1	babar	babar, vagar, varar, vacar	vabar -> babar	1780 ? Bnf_361	1780-bnf-361:007376	cuauhtlacuiloa	Traducción	esculpir, vabar en duro, como piedra, o en madera
candidate_spelling	vacal	1	jacal	jacal, vacas, vocal, vaca, vacila, vacan	vacal -> jacal	1571 Molina 1	1571-molina-1:011437	huacalhuia	Traducción	llevar algo en vacal
candidate_spelling	vacijas	1	vasijas	vasijas, vacías, valijas, vacilas, yacijas	vacijas -> vasijas	1780 ? Bnf_361	1780-bnf-361:005842	yomexti	Traducción	ambos a dos, esteras, tablas, vacijas, mantas, o cosas semejantes
candidate_spelling	valitudinario	1	valetudinario	valetudinario	valitudinario -> valetudinario	2021 Wimmer	2021-wimmer:008922	zozotlactontli	Traducción (es)	valitudinario, débil, agotado
candidate_spelling	vallestas	1	ballestas	ballestas	vallestas -> ballestas	1780 ? Bnf_361	1780-bnf-361:020984	tepoztlahuitolchiuhqui	Traducción	ballestero que hace las vallestas
candidate_spelling	vanado	1	ganado	ganado, venado, añado, varado, bañado, dañado	vanado -> ganado	1780 ? Bnf_361	1780-bnf-361:012862	motenqui	Traducción	vanado otro en vano
candidate_spelling	varanda	1	baranda	baranda, Aranda, varada, varando, veranda, zaranda	varanda -> baranda	1571 Molina 2	1571-molina-2:019398	tepozcuauhtzatzapictli	Traducción	reja, o varanda de hierro
candidate_spelling	vardascas	1	varadas	varadas, varaduras	vardascas -> varadas	1571 Molina 2	1571-molina-2:021659	tlacopitzacuia	Traducción	herir, o azotar a otro con mimbres, o vardascas
candidate_spelling	varde	1	tarde	tarde, verde, arde, tardé, barde, carde	varde -> tarde	1547 Olmos_V ?	1547-olmos-v:000981	ixquia	Traducción	tostar cosa varde [verde]
candidate_spelling	varon	1	parón	parón, varón, barón, vagón, Aaron, varo	varon -> parón	2021 Wimmer	2021-wimmer:034260	tepolli	Traducción (es)	miembro viril. / miembro de varon
candidate_spelling	varro	1	carro	carro, barro, narró, tarro, narro, varo	varro -> carro	1547 Olmos_G	1547-olmos-g:000218	chapantoc	Traducción	se dice de mantas arrebujadas, o mal puestas, o de varro extendido, o verdura; o quiere decir: estar mojada la manta, o persona sentada en el suelo
candidate_spelling	varuda	1	varada	varada, variad, varad, varead	varuda -> varada	1580 Sahagún/Máynez	1580-sahagun-maynez:000008	tlatlacotic	Traducción	muy varuda
candidate_spelling	varudo	1	varado	varado	varudo -> varado	2021 Wimmer	2021-wimmer:037794	tlacotic	Traducción (es)	varudo, talludo
candidate_spelling	vaxali	1	vasallo	vasallo, vasalla	vaxali -> vasallo	17?? Bnf_362	17-bnf-362:002758	matlacuahuitl	Traducción	palo largo como vaxali, así llaman propiamente a los remos de las canoas
candidate_spelling	vaynicas	1	vainicas	vainicas	vaynicas -> vainicas	1571 Molina 2	1571-molina-2:001998	tlilxochitl	Traducción	ciertas vaynicas de olores
candidate_spelling	vazos	1	vamos	vamos, vasos, lazos, vanos, vagos, cazos	vazos -> vamos	1780 ? Bnf_361	1780-bnf-361:027499	tlapantli	Traducción	cosa quebrada como ollas, vazos, piedras, tablas vide tlapana
candidate_spelling	vañado	1	ganado	ganado, bañado, añado, dañado, venado, varado	vañado -> ganado	1571 Molina 1	1571-molina-1:018506	motenqui	Traducción	vañado en esta manera
candidate_spelling	vañarse	1	bañarse	bañarse, bañares	vañarse -> bañarse	1571 Molina 1	1571-molina-1:026696	tema	Traducción	vañarse en baño
candidate_spelling	vecez	1	veces	veces, vejez	vecez -> veces	1780 ? Bnf_361	1780-bnf-361:004604	xiuhtlatla	Traducción	hambrear, comer muchas vecez sin poder hartarse, tener ganas de comer
candidate_spelling	vedoja	1	vedija	vedija	vedoja -> vedija	1780 ? Bnf_361	1780-bnf-361:016672	papachtli	Traducción	guedeja de cabellos o vedoja
candidate_spelling	vedriar	1	verdura	verdura, vidriar, verdear	vedriar -> verdura	1571 Molina 1	1571-molina-1:004314	tzotlania	Traducción	vedriar
candidate_spelling	vees	1	ves	ves, veis, veces, veas, lees, veos	vees -> ves	1571 Molina 2	1571-molina-2:023656	cammach intixtepetla	Traducción	como eres tan ciego. s. que no vees lo que te conviene
candidate_spelling	veffa	1	befa	befa	veffa -> befa	1780 ? Bnf_361	1780-bnf-361:028139	tlatatactli	Traducción	veffa? para enterrar
candidate_spelling	veges	1	veces	veces, vegas, vejez, vejes, veles, vetes	veges -> veces	17?? Bnf_362	17-bnf-362:002006	huehuetiliztli	Traducción	veges en hombre
candidate_spelling	vehemencioso	1	vehemencias	vehemencias	vehemencioso -> vehemencias	153? Trilingüe	153-trilingue:004754	ihitzqui	Traducción	vehemencioso
candidate_spelling	veintiquatro	1	veinticuatro	veinticuatro	veintiquatro -> veinticuatro	1571 Molina 2	1571-molina-2:004705	cempohualpa onnappa	Traducción	veintiquatro veces
candidate_spelling	vejarrón	1	viejarrón	viejarrón, vejaron	vejarrón -> viejarrón	1571 Molina 2	1571-molina-2:008343	huehuepol	Traducción	vejarrón, o viejo ruin
candidate_spelling	vejetable	1	vegetales	vegetales, vegetal, venerable, vegetaba, vegetase, vegetaban	vejetable -> vegetales	1765 Cortés y Zedeño	1765-cortes-y-zedeno:001979	huihuitla	Traducción	arrancar cosas vejetable
candidate_spelling	velación	1	relación	relación, delación, vejación, gelación	velación -> relación	1580 Sahagún/Máynez	1580-sahagun-maynez:000215	tozohualiztli	Traducción	velación
candidate_spelling	vellaquería	1	bellaquería	bellaquería	vellaquería -> bellaquería	153? Trilingüe	153-trilingue:010994	tlahuelilocayotl	Traducción	vellaquería
candidate_spelling	veloa	1	Velia	Velia, vela, veloz, velo, velos, vellos	veloa -> Velia	1571 Molina 2	1571-molina-2:008533	huelonia	Traducción	lo mismo es que veloa
candidate_spelling	venaas	1	ventas	ventas, vengas, venias, vendas, venas, venías	venaas -> ventas	1629 Alarcón	1629-alarcon:000147	cecoatl omecoatl yeicoatl nahuicoatl	Traducción	una culebra (a las venaas), dos culebras, tres culebras, cuatro culebras
candidate_spelling	venada	1	venado	venado, velada, venida, venda, vendan, nevada	venada -> venado	1780 ? Bnf_361	1780-bnf-361:027612	tlapehualli	Traducción	venada cosa
candidate_spelling	vencim	1	venció	venció, vencía, vencí	vencim -> venció	1780 ? Bnf_361	1780-bnf-361:020794	tepololiztli	Traducción	victoria si(n( vencim(ien(to; apartamento de la compañia por lo haber perdido.*
candidate_spelling	vendanger	1	vendare	vendare	vendanger -> vendare	2021 Wimmer	2021-wimmer:006549	xocomecapixca	Traducción (es)	v.i., vendanger
candidate_spelling	venedizo	1	venidero	venidero	venedizo -> venidero	1598 Tezozomoc	1598-tezozomoc:000481	chichimecatl	Traducción	serrano, montañés / venedizo, temido [por] todo el mundo presente / gente serrana *AL
candidate_spelling	venino	1	vecino	vecino, veneno, venido	venino -> vecino	1571 Molina 1	1571-molina-1:017526	micoani patli	Traducción	venino ponzoña
candidate_spelling	venter	1	vender	vender, vencer, vente, verter, venteo, center	venter -> vender	2021 Wimmer	2021-wimmer:015423	eheca	Traducción (es)	v.impers., venter
candidate_spelling	ventosaque	1	ventisque	ventisque, ventisquee	ventosaque -> ventisque	1571 Molina 1	1571-molina-1:025603	techichinqui tehuilotl	Traducción	ventosaque echan al enfermo
candidate_spelling	verbemente	1	verbalmente	verbalmente	verbemente -> verbalmente	17?? Bnf_362	17-bnf-362:002189	iciuhca chihualoni	Traducción	aunque el padre molina dice fácil cosa, lo que quiere decir es cosa que se hace verbemente
candidate_spelling	verbogracia	1	verbigracia	verbigracia	verbogracia -> verbigracia	17?? Bnf_362	17-bnf-362:000933	yeixquich	Traducción	tanto, si no es preguntando, esto es también bastar algo verbogracia: ya basta
candidate_spelling	verdeante	1	verdean	verdean, verdeaste	verdeante -> verdean	2021 Wimmer	2021-wimmer:007093	xoxouhque	Traducción (es)	¡oh verdeante', invocación a tláloc
candidate_spelling	verderias	1	perderías	perderías, venderías, verterías, verdearías, verdearais, verserías	verderias -> perderías	1629 Alarcón	1629-alarcon:000761	ipan  +	Traducción	en los grandes cenadales (en las lindas verderias)
candidate_spelling	verdeser	1	verdecer	verdecer	verdeser -> verdecer	1780 ? Bnf_361	1780-bnf-361:004987	xoxohuia	Traducción	verdeser pararse verde
